Gene	adj.P.Val
ENSMUSG00000026259.14	0.402763821487189
ENSMUSG00000021958.4	0.402771502129291
ENSMUSG00000027163.13	0.402777888693257
ENSMUSG00000055567.16	0.402986870323364
ENSMUSG00000006494.11	0.403064256803164
ENSMUSG00000001525.10	0.403113437387638
ENSMUSG00000046352.7	0.403113437387638
ENSMUSG00000030978.10	0.403323733855871
ENSMUSG00000038615.17	0.403433755827412
ENSMUSG00000101970.6	0.403433755827412
ENSMUSG00000031529.5	0.403471867988314
ENSMUSG00000043467.19	0.403499989267265
ENSMUSG00000042078.14	0.403524280683621
ENSMUSG00000022698.17	0.403524280683621
ENSMUSG00000026664.7	0.403555178506841
ENSMUSG00000053545.6	0.403555178506841
ENSMUSG00000036989.16	0.404187492994251
ENSMUSG00000039470.15	0.4042442538397
ENSMUSG00000050332.7	0.4042442538397
ENSMUSG00000103085.1	0.4042442538397
ENSMUSG00000018363.16	0.4042442538397
ENSMUSG00000074852.3	0.4042442538397
ENSMUSG00000001333.9	0.4042442538397
ENSMUSG00000082078.1	0.4042442538397
ENSMUSG00000064145.12	0.4042442538397
ENSMUSG00000025020.11	0.4042442538397
ENSMUSG00000027809.14	0.4042442538397
ENSMUSG00000103947.1	0.4042442538397
ENSMUSG00000039182.5	0.4042442538397
ENSMUSG00000030353.15	0.40447368266804
ENSMUSG00000069893.10	0.404771673330935
ENSMUSG00000022431.2	0.404771673330935
ENSMUSG00000033739.8	0.404787127696015
ENSMUSG00000006462.6	0.404881052602184
ENSMUSG00000109032.1	0.404881052602184
ENSMUSG00000108132.1	0.404922839476296
ENSMUSG00000026621.13	0.404922839476296
ENSMUSG00000056209.7	0.404922839476296
ENSMUSG00000092536.2	0.404949378555217
ENSMUSG00000001802.16	0.404949378555217
ENSMUSG00000082284.1	0.405000742422412
ENSMUSG00000079666.8	0.405268683009685
ENSMUSG00000030088.15	0.405268683009685
ENSMUSG00000025610.7	0.40537437722846
ENSMUSG00000041084.8	0.40537437722846
ENSMUSG00000023795.16	0.405683196101865
ENSMUSG00000022223.8	0.405782890669357
ENSMUSG00000024414.13	0.406030212611549
ENSMUSG00000073987.4	0.406392508050601
ENSMUSG00000042073.14	0.406511151640905
ENSMUSG00000058571.10	0.406511151640905
ENSMUSG00000034968.3	0.406511151640905
ENSMUSG00000030406.7	0.406553746558827
ENSMUSG00000008301.11	0.406834078879964
ENSMUSG00000020823.16	0.406834078879964
ENSMUSG00000088929.1	0.406834078879964
ENSMUSG00000028773.8	0.407424146429709
ENSMUSG00000022665.14	0.407629030001679
ENSMUSG00000010048.10	0.407629030001679
ENSMUSG00000021638.12	0.407629030001679
ENSMUSG00000048978.13	0.40772429394484
ENSMUSG00000037029.8	0.40772429394484
ENSMUSG00000071074.9	0.407944971340792
ENSMUSG00000028034.15	0.40820056015573
ENSMUSG00000039110.14	0.408212163334257
ENSMUSG00000102136.1	0.408217762892215
ENSMUSG00000055296.14	0.408278412512844
ENSMUSG00000022429.10	0.408376552815375
ENSMUSG00000039286.12	0.408424142866094
ENSMUSG00000104063.1	0.408497060954321
ENSMUSG00000097791.1	0.408497060954321
ENSMUSG00000047446.18	0.408795212024103
ENSMUSG00000028801.14	0.408833592325491
ENSMUSG00000026447.16	0.408833592325491
ENSMUSG00000039599.15	0.408833592325491
ENSMUSG00000096934.1	0.40892089558522
ENSMUSG00000047085.14	0.409063379298742
ENSMUSG00000014602.15	0.409069790432826
ENSMUSG00000020973.7	0.409069790432826
ENSMUSG00000046743.6	0.409069790432826
ENSMUSG00000018470.8	0.409069790432826
ENSMUSG00000022707.16	0.409069790432826
ENSMUSG00000029484.12	0.409488631666008
ENSMUSG00000100599.1	0.409603201925048
ENSMUSG00000039873.4	0.409947221970801
ENSMUSG00000104795.1	0.410427333626941
ENSMUSG00000050229.3	0.410430998449602
ENSMUSG00000034290.9	0.410475787952471
ENSMUSG00000039913.12	0.410910646909139
ENSMUSG00000044055.5	0.410910646909139
ENSMUSG00000001655.6	0.410981637827968
ENSMUSG00000033207.6	0.410992814842205
ENSMUSG00000000555.6	0.411083791762103
ENSMUSG00000032115.13	0.411142316336551
ENSMUSG00000036333.10	0.411295831762946
ENSMUSG00000078671.11	0.411584911199006
ENSMUSG00000035305.5	0.411584911199006
ENSMUSG00000029455.14	0.411661441794433
ENSMUSG00000028771.13	0.411708406330376
ENSMUSG00000104520.1	0.411782182298041
ENSMUSG00000048916.7	0.411840463470322
ENSMUSG00000023903.7	0.412076606260498
ENSMUSG00000087698.1	0.412076606260498
ENSMUSG00000038437.11	0.41216517827392
ENSMUSG00000023791.14	0.412518590302575
ENSMUSG00000020377.14	0.413376735924895
ENSMUSG00000028689.14	0.413376735924895
ENSMUSG00000049577.14	0.413518018832553
ENSMUSG00000055976.6	0.414038357398968
ENSMUSG00000089239.1	0.414139653456359
ENSMUSG00000068966.10	0.414182079281316
ENSMUSG00000108143.1	0.414182079281316
ENSMUSG00000024076.9	0.414255981123349
ENSMUSG00000075327.9	0.414405357296368
ENSMUSG00000032652.13	0.414851071213853
ENSMUSG00000107879.1	0.414889824633949
ENSMUSG00000034738.8	0.414889824633949
ENSMUSG00000050103.17	0.414889824633949
ENSMUSG00000020476.14	0.414971606587367
ENSMUSG00000022297.14	0.415193688226691
ENSMUSG00000022748.7	0.415881332725059
ENSMUSG00000104649.1	0.415972630510279
ENSMUSG00000050930.5	0.415972630510279
ENSMUSG00000014232.14	0.415972630510279
ENSMUSG00000026279.14	0.415972630510279
ENSMUSG00000026687.14	0.416453445825182
ENSMUSG00000025488.9	0.416497682931159
ENSMUSG00000031928.14	0.416497682931159
ENSMUSG00000044365.15	0.416497682931159
ENSMUSG00000105383.4	0.416537777832565
ENSMUSG00000042817.15	0.416537777832565
ENSMUSG00000036620.14	0.416617822870517
ENSMUSG00000003662.10	0.416617822870517
ENSMUSG00000065500.3	0.416617822870517
ENSMUSG00000039737.11	0.416617822870517
ENSMUSG00000097237.1	0.416622513552308
ENSMUSG00000052384.13	0.416972736701901
ENSMUSG00000044026.2	0.416972736701901
ENSMUSG00000102142.1	0.417364351987584
ENSMUSG00000097479.1	0.417646084827638
ENSMUSG00000075284.10	0.417659403921336
ENSMUSG00000037577.12	0.417659403921336
ENSMUSG00000034390.15	0.417901537376555
ENSMUSG00000024146.9	0.418215601847689
ENSMUSG00000030180.15	0.418437156308444
ENSMUSG00000044150.12	0.418459672551335
ENSMUSG00000086118.1	0.418516538240757
ENSMUSG00000069631.14	0.418516538240757
ENSMUSG00000074345.3	0.418631778525375
ENSMUSG00000085761.1	0.418631778525375
ENSMUSG00000056185.4	0.418631778525375
ENSMUSG00000102697.1	0.418631778525375
ENSMUSG00000006218.4	0.418631778525375
ENSMUSG00000034484.7	0.418631778525375
ENSMUSG00000036594.14	0.418707662013949
ENSMUSG00000020592.14	0.418794306151125
ENSMUSG00000079144.7	0.418839201971851
ENSMUSG00000071753.11	0.41885029862565
ENSMUSG00000044172.6	0.41885029862565
ENSMUSG00000110298.1	0.418987461085824
ENSMUSG00000052087.13	0.418987461085824
ENSMUSG00000055839.5	0.419100434441332
ENSMUSG00000097247.2	0.419243166140865
ENSMUSG00000108634.1	0.419618683275117
ENSMUSG00000000627.15	0.419942814358033
ENSMUSG00000079215.8	0.420214381571704
ENSMUSG00000042032.13	0.420376614531492
ENSMUSG00000021339.3	0.420380119588535
ENSMUSG00000009035.13	0.420423336514866
ENSMUSG00000080823.1	0.420423336514866
ENSMUSG00000022139.16	0.420698400808325
ENSMUSG00000022212.15	0.420698400808325
ENSMUSG00000020831.18	0.420789930068086
ENSMUSG00000029112.5	0.420796371066096
ENSMUSG00000021675.4	0.420796371066096
ENSMUSG00000020787.14	0.421557262865333
ENSMUSG00000022240.9	0.421702030501994
ENSMUSG00000011877.13	0.421734420680796
ENSMUSG00000025823.9	0.421923984288867
ENSMUSG00000099907.1	0.42202281563903
ENSMUSG00000077696.1	0.422236315897836
ENSMUSG00000040794.5	0.422236315897836
ENSMUSG00000068129.5	0.422354828095643
ENSMUSG00000034416.18	0.422459518972206
ENSMUSG00000020650.14	0.422514637281061
ENSMUSG00000110290.1	0.422514637281061
ENSMUSG00000066975.12	0.422546843533137
ENSMUSG00000022361.14	0.422546843533137
ENSMUSG00000055737.12	0.422546843533137
ENSMUSG00000038704.11	0.422628965374993
ENSMUSG00000095217.1	0.42275710831049
ENSMUSG00000030942.8	0.422810549084776
ENSMUSG00000037143.17	0.422985190665312
ENSMUSG00000061482.6	0.423252417748055
ENSMUSG00000087268.1	0.423252417748055
ENSMUSG00000038168.5	0.42360863470492
ENSMUSG00000024992.12	0.42360863470492
ENSMUSG00000017999.16	0.423702115158249
ENSMUSG00000021963.16	0.423702115158249
ENSMUSG00000046985.11	0.423702115158249
ENSMUSG00000024096.16	0.423709430789829
ENSMUSG00000029647.15	0.423709430789829
ENSMUSG00000037531.8	0.423709430789829
ENSMUSG00000108288.1	0.423730918178918
ENSMUSG00000028825.7	0.423813487211178
ENSMUSG00000080717.9	0.423882753320434
ENSMUSG00000044176.11	0.424103465688045
ENSMUSG00000042129.8	0.424359964492504
ENSMUSG00000022674.14	0.424960729481702
ENSMUSG00000057003.12	0.424960729481702
ENSMUSG00000102160.1	0.42498356342523
ENSMUSG00000032572.7	0.42512876490116
ENSMUSG00000061313.8	0.42512876490116
ENSMUSG00000024500.18	0.425152387914306
ENSMUSG00000098488.7	0.42516851147712
ENSMUSG00000039982.7	0.42516851147712
ENSMUSG00000022092.10	0.425274009696778
ENSMUSG00000025555.14	0.425274009696778
ENSMUSG00000039697.15	0.425274009696778
ENSMUSG00000109127.1	0.425274009696778
ENSMUSG00000097233.1	0.425369171999606
ENSMUSG00000047641.7	0.425565343462748
ENSMUSG00000028703.14	0.425787514571818
ENSMUSG00000040459.11	0.426048940597598
ENSMUSG00000074466.12	0.426048940597598
ENSMUSG00000029009.17	0.426048940597598
ENSMUSG00000037337.11	0.426048940597598
ENSMUSG00000039253.7	0.426048940597598
ENSMUSG00000104011.1	0.426048940597598
ENSMUSG00000061755.10	0.426048940597598
ENSMUSG00000012114.16	0.426317380731216
ENSMUSG00000052915.14	0.426441380483463
ENSMUSG00000035509.17	0.426454748256245
ENSMUSG00000033278.9	0.426454748256245
ENSMUSG00000021501.4	0.426454748256245
ENSMUSG00000004798.14	0.426454748256245
ENSMUSG00000038014.7	0.426454748256245
ENSMUSG00000019505.7	0.426454748256245
ENSMUSG00000053470.13	0.426454748256245
ENSMUSG00000109291.1	0.426454748256245
ENSMUSG00000050334.12	0.426454748256245
ENSMUSG00000059772.12	0.426477874695379
ENSMUSG00000025991.8	0.426667520804768
ENSMUSG00000019990.14	0.426667520804768
ENSMUSG00000034379.8	0.426695556865139
ENSMUSG00000022119.15	0.426788463076824
ENSMUSG00000054764.9	0.426883342922385
ENSMUSG00000033910.13	0.426979309090275
ENSMUSG00000025607.15	0.426979309090275
ENSMUSG00000024121.13	0.427145847913997
ENSMUSG00000082515.1	0.427827286590978
ENSMUSG00000052920.14	0.427827286590978
ENSMUSG00000042790.15	0.427827286590978
ENSMUSG00000029416.17	0.428074084577175
ENSMUSG00000021280.8	0.428183469874832
ENSMUSG00000048485.12	0.428291441072839
ENSMUSG00000031789.16	0.428291441072839
ENSMUSG00000109603.1	0.428446470687868
ENSMUSG00000020705.6	0.428557101531177
ENSMUSG00000105969.1	0.428642715177478
ENSMUSG00000039536.16	0.428780323684588
ENSMUSG00000023051.10	0.428793923366029
ENSMUSG00000047197.1	0.428793923366029
ENSMUSG00000020491.15	0.428938294955834
ENSMUSG00000107283.3	0.429001235988148
ENSMUSG00000024925.10	0.429269699747524
ENSMUSG00000030660.9	0.429403166930358
ENSMUSG00000039770.5	0.429403166930358
ENSMUSG00000002948.19	0.429418263457316
ENSMUSG00000091811.2	0.429418263457316
ENSMUSG00000021910.15	0.429418263457316
ENSMUSG00000069855.9	0.429418263457316
ENSMUSG00000097767.8	0.429418263457316
ENSMUSG00000021420.12	0.429418263457316
ENSMUSG00000027901.12	0.430176128967391
ENSMUSG00000107306.1	0.430176128967391
ENSMUSG00000038876.11	0.430176128967391
ENSMUSG00000029720.9	0.430262448939945
ENSMUSG00000032199.12	0.430756830150787
ENSMUSG00000050244.8	0.430756830150787
ENSMUSG00000044258.9	0.430756830150787
ENSMUSG00000018476.7	0.431186876007415
ENSMUSG00000021870.17	0.431186876007415
ENSMUSG00000073096.11	0.431197784602821
ENSMUSG00000034674.18	0.431265169533777
ENSMUSG00000021219.16	0.431265169533777
ENSMUSG00000038534.17	0.431265169533777
ENSMUSG00000038910.6	0.431543431673468
ENSMUSG00000032936.13	0.431745627129578
ENSMUSG00000022231.9	0.431771854373241
ENSMUSG00000020232.17	0.431771854373241
ENSMUSG00000025983.11	0.431771854373241
ENSMUSG00000032782.19	0.431771854373241
ENSMUSG00000060530.1	0.431771854373241
ENSMUSG00000106379.1	0.431771854373241
ENSMUSG00000040860.16	0.431771854373241
ENSMUSG00000043639.14	0.431771854373241
ENSMUSG00000029725.10	0.431771854373241
ENSMUSG00000047604.3	0.431771854373241
ENSMUSG00000092540.1	0.431771854373241
ENSMUSG00000030207.15	0.432220901340973
ENSMUSG00000039047.17	0.432309129371527
ENSMUSG00000026198.15	0.432334178506506
ENSMUSG00000021610.7	0.432334178506506
ENSMUSG00000043090.18	0.432334178506506
ENSMUSG00000048330.14	0.432766200074208
ENSMUSG00000026571.12	0.432771145345566
ENSMUSG00000043153.5	0.432771145345566
ENSMUSG00000011463.5	0.432832154852008
ENSMUSG00000004561.14	0.432832154852008
ENSMUSG00000014329.14	0.43298319533134
ENSMUSG00000040263.16	0.433045874738558
ENSMUSG00000039637.14	0.433117980463253
ENSMUSG00000020946.13	0.433117980463253
ENSMUSG00000061410.6	0.433175117479476
ENSMUSG00000027244.14	0.433175117479476
ENSMUSG00000043388.8	0.433175117479476
ENSMUSG00000107838.1	0.433175117479476
ENSMUSG00000101828.1	0.433208672507382
ENSMUSG00000043843.16	0.433469173096151
ENSMUSG00000024952.12	0.433830797862032
ENSMUSG00000097613.1	0.433830797862032
ENSMUSG00000038393.14	0.43399903323408
ENSMUSG00000080058.2	0.43399903323408
ENSMUSG00000082319.3	0.434036859300767
ENSMUSG00000050541.14	0.434069980889111
ENSMUSG00000093124.1	0.434498813321853
ENSMUSG00000105676.1	0.434498813321853
ENSMUSG00000027193.12	0.434498813321853
ENSMUSG00000028334.10	0.434498813321853
ENSMUSG00000047193.15	0.434813513276644
ENSMUSG00000027513.11	0.434813513276644
ENSMUSG00000032469.12	0.434860571867763
ENSMUSG00000101234.1	0.435027897900235
ENSMUSG00000065147.1	0.435027897900235
ENSMUSG00000026489.13	0.435029960587286
ENSMUSG00000020978.10	0.435303095339308
ENSMUSG00000020386.5	0.435328178752826
ENSMUSG00000025234.11	0.435448836613502
ENSMUSG00000020132.9	0.435448836613502
ENSMUSG00000003575.13	0.435507861387875
ENSMUSG00000022255.15	0.435507861387875
ENSMUSG00000028223.8	0.435889330926275
ENSMUSG00000097048.7	0.435889330926275
ENSMUSG00000020390.12	0.435889330926275
ENSMUSG00000100801.1	0.435962982642618
ENSMUSG00000080768.1	0.435962982642618
ENSMUSG00000050555.9	0.435962982642618
ENSMUSG00000029371.7	0.435996552834443
ENSMUSG00000074088.6	0.435996552834443
ENSMUSG00000050552.8	0.435996552834443
ENSMUSG00000028820.13	0.435996552834443
ENSMUSG00000042133.16	0.435996552834443
ENSMUSG00000032036.15	0.436083370103111
ENSMUSG00000040195.11	0.436083370103111
ENSMUSG00000084998.1	0.436121106063998
ENSMUSG00000015653.13	0.436658743893608
ENSMUSG00000003269.16	0.436710239690896
ENSMUSG00000026640.12	0.436792540174431
ENSMUSG00000067929.3	0.437064395751162
ENSMUSG00000045545.8	0.437514999749488
ENSMUSG00000025736.14	0.437514999749488
ENSMUSG00000045039.9	0.437514999749488
ENSMUSG00000038259.4	0.437707793202324
ENSMUSG00000079017.3	0.437805030800521
ENSMUSG00000025017.9	0.437805030800521
ENSMUSG00000053641.8	0.437805030800521
ENSMUSG00000085085.2	0.437805030800521
ENSMUSG00000022305.12	0.437805030800521
ENSMUSG00000021400.6	0.437805030800521
ENSMUSG00000030201.15	0.437805030800521
ENSMUSG00000047642.14	0.437805030800521
ENSMUSG00000031949.17	0.437805030800521
ENSMUSG00000030823.6	0.437982086528292
ENSMUSG00000036390.8	0.43832006076009
ENSMUSG00000025316.16	0.438401342067138
ENSMUSG00000042680.7	0.438453126067688
ENSMUSG00000024976.13	0.438453126067688
ENSMUSG00000031840.12	0.438453126067688
ENSMUSG00000040957.14	0.438467281035136
ENSMUSG00000025213.11	0.438467281035136
ENSMUSG00000085304.1	0.438467281035136
ENSMUSG00000021245.14	0.43848289379167
ENSMUSG00000039270.9	0.43848289379167
ENSMUSG00000087305.8	0.43848289379167
ENSMUSG00000004771.12	0.438699173861501
ENSMUSG00000057440.7	0.438715061089733
ENSMUSG00000032840.7	0.438953452819551
ENSMUSG00000032097.9	0.439079961801071
ENSMUSG00000020334.6	0.439106061309735
ENSMUSG00000101299.2	0.439106061309735
ENSMUSG00000019772.4	0.439106061309735
ENSMUSG00000020719.14	0.439106061309735
ENSMUSG00000039789.7	0.439106061309735
ENSMUSG00000093536.7	0.439106061309735
ENSMUSG00000032504.15	0.439216291782005
ENSMUSG00000057706.7	0.439385172416975
ENSMUSG00000034292.13	0.439440125887926
ENSMUSG00000040061.17	0.43952674226773
ENSMUSG00000062997.6	0.439554503611921
ENSMUSG00000023110.12	0.439554503611921
ENSMUSG00000087600.1	0.439769607310555
ENSMUSG00000047248.20	0.439769607310555
ENSMUSG00000074796.10	0.439895579325872
ENSMUSG00000089633.1	0.440179030021819
ENSMUSG00000027560.4	0.440250720925572
ENSMUSG00000027831.9	0.440467677752585
ENSMUSG00000032370.7	0.440467677752585
ENSMUSG00000044465.19	0.440467677752585
ENSMUSG00000026833.18	0.440467677752585
ENSMUSG00000047417.17	0.440467677752585
ENSMUSG00000050043.16	0.440467677752585
ENSMUSG00000032288.9	0.440472032530948
ENSMUSG00000030522.14	0.440557042894728
ENSMUSG00000020964.14	0.440557042894728
ENSMUSG00000056917.12	0.440557042894728
ENSMUSG00000029401.8	0.440557042894728
ENSMUSG00000074215.2	0.440557042894728
ENSMUSG00000043964.14	0.440648504820338
ENSMUSG00000029319.8	0.440648504820338
ENSMUSG00000054733.9	0.441252929197881
ENSMUSG00000067158.9	0.441330248549045
ENSMUSG00000024910.4	0.441345938382866
ENSMUSG00000020788.15	0.441418362675639
ENSMUSG00000025348.8	0.441572459672449
ENSMUSG00000017667.9	0.441655132719492
ENSMUSG00000037627.15	0.441736182335798
ENSMUSG00000052760.15	0.441755541242279
ENSMUSG00000077450.12	0.441755541242279
ENSMUSG00000038181.16	0.441755541242279
ENSMUSG00000031669.9	0.441755541242279
ENSMUSG00000030451.15	0.442055787104423
ENSMUSG00000031774.7	0.442207023532144
ENSMUSG00000027293.13	0.442207023532144
ENSMUSG00000087196.1	0.442226867962372
ENSMUSG00000085642.8	0.442226867962372
ENSMUSG00000030704.14	0.442226867962372
ENSMUSG00000089662.1	0.442458288779928
ENSMUSG00000106636.1	0.442476434071105
ENSMUSG00000041498.13	0.442694310513968
ENSMUSG00000054414.4	0.442720233361751
ENSMUSG00000034675.17	0.442790869694224
ENSMUSG00000032715.9	0.442871887676285
ENSMUSG00000034327.17	0.442881654473098
ENSMUSG00000048450.10	0.442881654473098
ENSMUSG00000021969.7	0.442881654473098
ENSMUSG00000084024.1	0.443177904166713
ENSMUSG00000034765.6	0.443236698449133
ENSMUSG00000014980.14	0.443236698449133
ENSMUSG00000031070.15	0.443236698449133
ENSMUSG00000042834.14	0.443258617949558
ENSMUSG00000086487.1	0.443258617949558
ENSMUSG00000042423.8	0.443267775244299
ENSMUSG00000097149.1	0.443267775244299
ENSMUSG00000013465.18	0.443267775244299
ENSMUSG00000029208.16	0.443577211729787
ENSMUSG00000005371.14	0.443740339552916
ENSMUSG00000036019.8	0.444019761884752
ENSMUSG00000110378.1	0.444019761884752
ENSMUSG00000027102.4	0.444277892421062
ENSMUSG00000021277.16	0.444313954314174
ENSMUSG00000014867.9	0.444313954314174
ENSMUSG00000061723.18	0.444313954314174
ENSMUSG00000027593.15	0.444465132153675
ENSMUSG00000109006.2	0.444479715514057
ENSMUSG00000033434.15	0.444479715514057
ENSMUSG00000043895.5	0.444479715514057
ENSMUSG00000088769.1	0.445050834285743
ENSMUSG00000021120.10	0.445050834285743
ENSMUSG00000020562.6	0.445119930520664
ENSMUSG00000107728.1	0.445510101083783
ENSMUSG00000037151.7	0.445510101083783
ENSMUSG00000056031.13	0.445510101083783
ENSMUSG00000037206.14	0.445510101083783
ENSMUSG00000028456.18	0.445529302257485
ENSMUSG00000024413.13	0.445706501196214
ENSMUSG00000039699.13	0.445856225287573
ENSMUSG00000085888.7	0.445952748210395
ENSMUSG00000023908.7	0.446026544382026
ENSMUSG00000041355.13	0.446102393929383
