Gene	logFC	AveExpr	P.Value	adj.P.Val
AT1G32510	-1.31942195948245	-1.96933845770066	0.220875916005273	0.808498111046602
AT5G03406	-0.230066071194062	2.17941285351691	0.220980823337566	0.808498111046602
AT5G09590	-0.229537453024747	6.71166473333339	0.220995692717003	0.808498111046602
AT1G59860	-0.568934715837755	1.34184894005887	0.221001552079217	0.808498111046602
AT2G39360	0.327561077948918	5.4497008323196	0.221014800944721	0.808498111046602
AT1G21000	0.224508759160901	6.18184220991121	0.221037236512085	0.808498111046602
AT4G13830	0.501152200742262	4.12470134351501	0.221078210041698	0.808498111046602
AT3G06750	0.459859304497324	3.81882996264864	0.22108501381199	0.808498111046602
AT1G52343	0.735821141344703	-1.72168958089849	0.221145870869648	0.808498111046602
AT5G56130	0.137165083225554	3.86407515984049	0.221173393611479	0.808498111046602
AT3G21470	-0.460435097990859	-0.0845844137927616	0.221204208367417	0.808498111046602
AT2G18876	0.221694229722725	4.3280282775173	0.221314089420665	0.808498111046602
AT3G09770	0.116045983513212	6.07137527430032	0.221366080849596	0.808498111046602
AT1G74690	-0.162145994192153	6.83912625700997	0.221371874751647	0.808498111046602
AT1G34030	-0.218860040684007	7.38627183143363	0.221382436453918	0.808498111046602
AT5G49530	-0.114829879974693	4.18773102218539	0.221444385996222	0.808498111046602
AT1G29280	0.230210333322635	6.84269219494436	0.221456857469941	0.808498111046602
AT4G02710	0.249920749445504	5.47992565166949	0.221469795648824	0.808498111046602
AT1G08125	-0.167302635405559	4.01993408667939	0.221515839991539	0.808498111046602
AT2G29590	0.15368935844825	3.04518474221985	0.221521042142459	0.808498111046602
AT4G33985	0.316761267656904	1.39705325556952	0.221562000543987	0.808507622203185
AT2G31790	-0.390068590181582	5.48502429337771	0.221684697850936	0.808815353997158
AT3G09920	0.250848957796652	4.73196096548739	0.221771676240977	0.808855949235655
AT5G08620	-0.248525490966701	5.27254081328693	0.221801974719041	0.808855949235655
AT3G57980	-0.139669262103329	4.0309296889554	0.221810931290324	0.808855949235655
AT5G24470	0.440254597590031	2.40106229294915	0.221878982731442	0.808964170695524
AT5G18630	0.319164973380904	6.02018476674528	0.221941991899083	0.809053973927817
AT4G37260	0.187033910969457	6.34591989956547	0.221987884679263	0.809081361847084
AT5G26360	-0.188763054729648	7.92216039052314	0.222116964470638	0.809366004960204
AT5G65140	-0.499972677851723	3.22751223332936	0.222191992503924	0.809366004960204
AT2G31240	-0.240335926947806	4.20753026084477	0.222198489893903	0.809366004960204
AT3G16330	0.344184395821516	3.323487993576	0.22221955489349	0.809366004960204
AT5G10490	0.128466635452949	5.60225154536082	0.222313545013477	0.80955675031695
AT5G58100	0.0916065174055571	6.28640185179922	0.222386885966898	0.80955675031695
AT3G06890	-0.24254001158469	1.84026239560926	0.222416622911691	0.80955675031695
AT1G44800	0.262985363781778	7.94666115458061	0.222425534739138	0.80955675031695
AT2G34050	-0.243460823922702	3.96650399611115	0.222569960583638	0.809942575360551
AT5G38040	-0.229173100082518	1.89975291324825	0.222939274692099	0.810853602198584
AT2G18840	-0.136834963988273	4.54631626386868	0.222961799068867	0.810853602198584
AT3G03470	-0.247208121227028	3.27101702754617	0.222971077992891	0.810853602198584
AT4G29730	-0.275926426126477	2.69852862524186	0.222989936464472	0.810853602198584
AT4G00460	0.397837128814376	3.08257986504812	0.223049111044675	0.810853602198584
AT1G17232	-0.271739471863119	1.7080537325833	0.223065628996815	0.810853602198584
AT4G31160	-0.106937682249865	5.89675074507648	0.223130889284099	0.810853602198584
AT1G14690	0.139587451389827	5.78206411530762	0.223170489166464	0.810853602198584
AT3G07255	1.02874849207745	-1.90252348071696	0.223188070830804	0.810853602198584
AT5G15280	-0.232110072951991	3.69713456090107	0.223204945380123	0.810853602198584
AT4G36450	0.426796039668985	-0.0396192868198575	0.223380287475194	0.811201343901678
AT1G35580	0.145533943669824	8.49360930715952	0.223410089965785	0.811201343901678
AT4G15820	-0.224551439283017	3.58970878016204	0.22341610942048	0.811201343901678
AT4G17970	-0.324154664694965	2.96946083051789	0.223471133623312	0.811261403119175
AT3G03305	-0.133035691504046	4.63597822384963	0.223669171358918	0.81173723321713
AT2G46100	0.177157828458932	4.48509408237594	0.22370408905738	0.81173723321713
AT1G54630	-0.124830987379013	6.96615478087571	0.223740836762156	0.81173723321713
AT1G49740	0.258915396456335	4.76942044816267	0.223756228937182	0.81173723321713
AT5G18290	0.185529083532681	2.62988496479871	0.223830281193547	0.811826817081508
AT1G14300	-0.260641255987267	4.41778441146761	0.22389544865984	0.811826817081508
AT1G62560	-0.881743035222148	2.29913840569143	0.223896452469612	0.811826817081508
AT5G66360	-0.202052421920227	3.29112177201567	0.224002028159334	0.812069949376941
AT1G09620	-0.194761736390173	7.46899976513727	0.224074630396655	0.8121054764854
AT3G11640	-0.472831605766055	0.195212590877473	0.224156011113828	0.8121054764854
AT2G18750	0.118456569661104	6.81050790516736	0.224162262458471	0.8121054764854
AT5G15610	-0.192672645068869	6.19160417254249	0.224166297080291	0.8121054764854
AT2G44270	-0.195825922679505	4.52571596581334	0.224217559262322	0.8121054764854
AT4G12060	0.238725064368696	4.38911451336426	0.224259168283421	0.8121054764854
AT3G61210	0.417483549691616	2.52572631408944	0.224301889022791	0.8121054764854
AT1G49940	-0.459634753775579	0.222093875046275	0.224320012787557	0.8121054764854
AT4G03445	0.765495524739829	-1.33072290332576	0.224440839090166	0.812146994368743
AT5G46050	0.408580983825567	2.66927882406516	0.224442985771163	0.812146994368743
AT5G45510	0.246520595442488	9.00762059079113	0.224447056078568	0.812146994368743
AT5G22650	-0.26181878439881	7.90426467081302	0.224522207798092	0.812279502761554
AT1G19540	-0.350137404902509	2.47008730548876	0.224616469517075	0.812376301540226
AT4G20830	0.403966038721301	6.41551109983593	0.224688869966894	0.812376301540226
AT3G23070	0.243580471126433	4.20953482718117	0.22470638320282	0.812376301540226
AT5G60450	0.236323876414669	4.53978522839366	0.224730471209566	0.812376301540226
AT2G03670	-0.286190073705445	2.71283342953059	0.224818247674874	0.812376301540226
AT1G18440	0.244174528227572	2.9237320764568	0.224834313689689	0.812376301540226
AT3G01865	0.797825044681957	-0.968145002613351	0.224863153379111	0.812376301540226
AT3G60360	-0.27938606521606	4.5533736545195	0.224944613098679	0.812376301540226
AT2G42360	0.434487698928012	0.772228702639942	0.224963452720152	0.812376301540226
AT1G35515	0.253005970095633	3.75600910926413	0.225014322979798	0.812376301540226
AT4G10090	0.224914905656203	2.79919885098351	0.225017726868459	0.812376301540226
AT5G24520	0.175170634824995	5.05425090907839	0.225044096512011	0.812376301540226
AT1G19710	-0.183485530687972	4.85331505020011	0.22516369735184	0.812376301540226
AT5G52547	-0.50379232828578	-0.15720322390809	0.225182577912657	0.812376301540226
AT1G52700	-0.8804940717073	0.9772098502763	0.225221215367467	0.812376301540226
AT2G29570	-0.242005572386894	5.06169775102972	0.225223991329462	0.812376301540226
AT1G71240	0.142505539268002	4.18407679283	0.225229588292103	0.812376301540226
AT4G02440	-0.200929328239812	4.77159149929606	0.225254816352628	0.812376301540226
AT4G31985	-0.214116516592766	7.53218570709918	0.22537995315527	0.812376301540226
AT5G32470	0.0985068690569406	5.0466068838407	0.225380842154144	0.812376301540226
AT1G66440	-0.580324877325053	1.71717489559688	0.225412750997175	0.812376301540226
AT5G53300	-0.123021455761782	9.07025931066742	0.225496051435885	0.812376301540226
AT2G37020	-0.307316742025864	3.78450525996553	0.225496417245558	0.812376301540226
AT1G02870	-0.298263851661411	4.65651108933012	0.225536206705064	0.812376301540226
AT2G45890	0.466558386385373	4.19650918149487	0.225571040243814	0.812376301540226
AT3G45100	-0.190123548926809	4.22557281598602	0.225585990748148	0.812376301540226
AT5G46600	0.288428896778934	2.40444640874506	0.225631302081466	0.812376301540226
AT1G63410	-0.272751618664426	2.38727814656288	0.225667557922689	0.812376301540226
AT1G20700	-0.562980522344491	1.4741043488425	0.225695732351898	0.812376301540226
AT1G80620	-0.244478900361073	5.28608540351333	0.225712181577651	0.812376301540226
AT1G10400	-0.356803964583313	2.90780835462958	0.225797867498977	0.812376301540226
AT3G27210	0.261567381095827	4.51710725480423	0.225858545928086	0.812376301540226
AT5G53902	-0.659315984820628	-0.304036222075935	0.225886122253865	0.812376301540226
AT1G24600	0.372780607124249	0.38955614048199	0.225897119475054	0.812376301540226
AT1G11880	-0.209517222111331	2.72489463977022	0.22593846727995	0.812376301540226
AT5G06130	0.123193849994439	4.86472193751273	0.22599493148844	0.812376301540226
AT2G20310	-0.133319047784568	3.38367209079631	0.226012218991227	0.812376301540226
AT5G59870	-0.223049760584671	6.39114706238391	0.226013329943239	0.812376301540226
AT4G14960	-0.107130219746837	9.43272359919399	0.226169989040373	0.812800807869093
AT2G20180	0.490767302287556	2.58599069716776	0.226273129293162	0.812914664821182
AT5G64880	-0.203906248617406	3.91127568568569	0.226280038034651	0.812914664821182
AT2G45070	-0.132614103000377	7.0122711985274	0.226361383526639	0.812914664821182
AT1G49490	-0.32148494793211	1.77000955792832	0.2263958988506	0.812914664821182
AT1G78420	0.187810228937878	5.59872915779401	0.226447788402885	0.812914664821182
AT1G55590	0.202524051577898	4.62947419704457	0.226453253237971	0.812914664821182
AT4G27650	0.112957203475351	3.86418363181386	0.226499701961842	0.812914664821182
AT2G38130	-0.141863432101237	4.73745322829102	0.226510162760762	0.812914664821182
AT4G39860	-0.220105317379389	5.64745106784622	0.22659487656145	0.812962494050027
AT2G27600	0.12160862011771	7.33852012053373	0.226626942848348	0.812962494050027
AT4G25860	-0.801277931284299	1.07922916665788	0.226664319698743	0.812962494050027
AT3G47836	-0.17861520424723	4.53833209972615	0.226677744889998	0.812962494050027
AT1G66890	-0.264024389817393	2.90858813982024	0.226855118477329	0.81340520348822
AT3G50630	0.213278586864029	4.4069534620427	0.226907075167976	0.81340520348822
AT5G42146	-0.346084298022584	2.21561363224596	0.226932536475065	0.81340520348822
AT4G26310	-0.153674791406381	4.23202562858084	0.227006133634181	0.81340520348822
AT4G23690	0.21588958881591	7.17400523079368	0.227046393451987	0.81340520348822
AT4G39730	0.196283297632221	6.64693269038738	0.227079680862296	0.81340520348822
AT4G36930	-0.270015313029436	2.92957060180435	0.227103111557183	0.81340520348822
AT4G37000	0.291133164669565	3.32521534023394	0.227206996069341	0.81340520348822
AT1G09863	-0.377685507993469	1.45317274367105	0.22720986175248	0.81340520348822
AT5G61450	0.21250575666086	5.18575456093444	0.22729723242561	0.81340520348822
AT4G08755	0.402714523999382	0.837174050211631	0.227303248242409	0.81340520348822
AT5G53990	0.341924324420266	3.31307807601631	0.227374187298861	0.81340520348822
AT3G17205	0.099960351172208	6.1176177918994	0.227389388608219	0.81340520348822
AT5G13450	0.131630985571677	8.3588792028547	0.227451853300946	0.81340520348822
AT5G63135	-0.199041631739126	2.91575664467343	0.227474548682631	0.81340520348822
AT1G09870	-0.117985584528058	5.31126409252232	0.227481782671363	0.81340520348822
AT4G16180	-0.101348750106652	6.44776157994563	0.227486317103166	0.81340520348822
AT1G62870	-0.367643261020564	3.15683849710999	0.227495710818583	0.81340520348822
AT5G41590	0.271419359879713	2.31165329280967	0.227685848564664	0.813946985516651
AT3G58780	-0.681575732701729	-0.799542804495826	0.227774143119424	0.813971025335875
AT1G73950	0.146517587554325	4.22798133955544	0.227848679963784	0.813971025335875
AT3G07890	0.188741656180021	5.21474170044191	0.227860757232401	0.813971025335875
AT2G15530	0.096577305435992	4.81113402199958	0.227885967543185	0.813971025335875
AT3G53020	-0.240710664852701	8.47350757809382	0.227899146307612	0.813971025335875
AT1G16630	-0.314974416408116	4.16464446707788	0.227942373768859	0.813971025335875
AT1G09430	0.155967689313108	7.03383028256446	0.227978554717182	0.813971025335875
AT2G19660	-0.248007970779336	3.02074435778301	0.22800146599347	0.813971025335875
AT3G18480	0.178190786836534	5.7405389754113	0.228216714471249	0.814415796063126
AT5G19060	-0.34564371647006	1.00172349969665	0.228239014051247	0.814415796063126
AT1G06310	-0.496824038107681	1.96195234944082	0.228289761264256	0.814415796063126
AT1G79090	0.0977260872223829	6.48248290255217	0.228321921765943	0.814415796063126
AT5G19450	0.0936896308031221	6.17628873885793	0.228394944391009	0.814415796063126
AT2G07806	-1.10750734951403	-2.5144756331687	0.228400927001461	0.814415796063126
AT1G33360	0.199432407630383	5.36517183744766	0.228494879157179	0.814415796063126
AT5G50810	-0.256773346840065	5.12619874655263	0.228503258705742	0.814415796063126
ATMG01330	-0.817993370893032	-0.123833351574259	0.228511234533179	0.814415796063126
AT1G18850	-0.297316041501754	4.40487131698519	0.228513775955299	0.814415796063126
AT2G42485	-0.32883884797965	1.51215676862417	0.228551010365232	0.814415796063126
AT5G07725	-1.01466868544432	-1.35462271718922	0.22860633553445	0.814475267771123
AT1G65700	-0.21140720483979	3.81858375732407	0.228688348872389	0.814629787525995
AT4G28730	0.225179982844224	3.10864476773301	0.228790323708816	0.814734022235405
AT3G59200	-0.412886593354156	1.13456621457784	0.228813905844075	0.814734022235405
AT1G74440	-0.304743355187949	1.56037570723479	0.228918600201912	0.814734022235405
AT1G01580	0.717712800802499	6.729040888277	0.228935765960937	0.814734022235405
AT3G27530	0.127992351216437	6.49926015664492	0.228947991570477	0.814734022235405
AT4G12910	0.359615738342637	4.30939842661481	0.229034056733999	0.814734022235405
AT3G57810	0.157679506955337	3.22491338270962	0.229039334419137	0.814734022235405
AT2G25000	0.338126306234071	3.79865673476152	0.229044952145451	0.814734022235405
AT3G11510	-0.23530359110506	8.28515814392978	0.229065440434004	0.814734022235405
AT1G05213	-0.485835533456928	-0.393462654487259	0.229182663908072	0.814936352035415
AT4G14965	-0.14736542504137	4.27042086331416	0.229296251819165	0.814936352035415
AT1G52570	-0.353946386272079	0.839110354685006	0.229311508865439	0.814936352035415
AT4G38090	0.127372078269395	3.83100929340408	0.229328624447603	0.814936352035415
AT5G47820	0.1059900978027	6.37568026112691	0.229338102827796	0.814936352035415
AT2G44760	0.131860100768547	4.16605199108575	0.229354270510228	0.814936352035415
ATCG01250	-1.02861869437228	-4.33072096671003	0.229616645670591	0.815585000965176
AT5G10820	0.203345871484891	5.17037940902096	0.229634810843573	0.815585000965176
AT5G64330	-0.172168156932494	5.42421955937478	0.229666097001586	0.815585000965176
AT1G08010	-0.210821630945004	4.17794072620815	0.229691577758657	0.815585000965176
AT5G65840	0.29721865358641	4.22801604186173	0.230016032988047	0.816565756750999
AT3G59940	0.695486718487794	4.92900354729734	0.230075251670347	0.816565756750999
AT2G20370	-0.134301963765558	5.98547155711038	0.230083990090647	0.816565756750999
AT3G62730	0.489927985698866	0.921395555324721	0.230560796345703	0.818077566159275
AT5G09415	0.675347401741675	-2.13202517901536	0.230587585888639	0.818077566159275
AT5G06720	-0.477244577767711	1.05628983327066	0.230658871244237	0.818165604286863
AT3G51270	-0.177436074926852	5.67710231484769	0.230757491749851	0.818165604286863
AT5G21280	0.186762490168478	4.62329742147483	0.230793698315846	0.818165604286863
AT5G66005	-0.38397078141287	1.90644962717777	0.23079831458475	0.818165604286863
AT2G34390	-1.21650653894845	-0.707260174436363	0.23088338044065	0.818165604286863
AT5G04770	0.337701454401366	4.48455325586429	0.230899685736787	0.818165604286863
AT3G13690	0.172747893184515	5.36444945435343	0.230937700522122	0.818165604286863
AT5G58490	-0.141256293012709	5.14584778967565	0.230946727324424	0.818165604286863
AT5G40650	0.112834646586434	5.94309666696318	0.230961695892563	0.818165604286863
AT5G35700	0.169831225617243	5.80646630750366	0.231048030895369	0.818233900425031
AT5G16750	-0.260117049332754	5.57816502634909	0.231058602970932	0.818233900425031
AT5G62310	0.634103584258782	3.58387584694852	0.231104153398755	0.818257752401604
AT2G18730	0.23114128786322	5.43632491427052	0.231227827766012	0.818427153668682
AT1G07175	0.448763603902779	0.0963178025368991	0.23125644625984	0.818427153668682
AT1G29230	0.574508602104311	2.23012463793046	0.231293663279168	0.818427153668682
AT1G01800	0.0990373368920361	6.05791771647813	0.231344271081891	0.818427153668682
AT1G19130	-0.136516126102763	4.81804033364058	0.231353835658531	0.818427153668682
AT4G34920	0.218092048724244	5.79817691196224	0.231384936002341	0.818427153668682
AT5G05080	-0.10305847656211	6.86557999618399	0.231493232550595	0.818672846065944
AT1G13560	-0.176101566651535	6.05444953570987	0.231564142475922	0.818701309726743
AT1G79580	-0.355282119407961	2.71917767131404	0.231578953081	0.818701309726743
AT4G14560	-0.271767856176754	2.62019265743982	0.231779500731313	0.819132933028802
AT2G33100	0.803012430796625	-0.983953442235609	0.231843117780143	0.819132933028802
AT1G17210	-0.121087105598746	7.16523471113371	0.231888835308693	0.819132933028802
AT2G45590	-0.170039771039688	4.49294682235922	0.231897687646357	0.819132933028802
AT4G08250	-0.419754204676263	-0.484394433730394	0.231919743437466	0.819132933028802
AT2G43580	0.868328629568138	-2.3082650044216	0.231973814727081	0.819132933028802
AT2G37110	0.150577363944461	6.79806709218029	0.232068661654317	0.819132933028802
AT3G61640	-0.282339718369712	3.77631640101563	0.23207820890163	0.819132933028802
AT3G48000	0.171297148469424	7.52493781223216	0.2321137890423	0.819132933028802
AT5G35160	-0.106294911032006	7.21613369274559	0.232133685338874	0.819132933028802
AT3G02240	0.53832775301995	2.20601027626696	0.232200342625817	0.819132933028802
AT4G15130	0.194141919441479	3.49512501336252	0.232231955830337	0.819132933028802
AT1G31175	-0.170038445411466	3.24667529759148	0.232254789303235	0.819132933028802
AT5G66840	-0.39175158399125	1.73426760335507	0.232309281158209	0.819132933028802
AT5G49550	-0.169752776432929	3.29406662857944	0.232333464085336	0.819132933028802
AT1G58070	0.326984783188556	3.33326556960528	0.232457359307839	0.819132933028802
AT4G33700	0.167802277268033	4.6153765300695	0.232518190626574	0.819132933028802
AT4G02600	-0.149451684201705	5.17486186325014	0.232523466916805	0.819132933028802
AT1G56260	-0.303633481016767	1.61654275101339	0.232526289912856	0.819132933028802
AT1G32490	0.106117315662794	5.95734989760126	0.232566476306093	0.819132933028802
AT5G14120	0.57417406679905	7.22620271503986	0.232573110627788	0.819132933028802
AT1G21710	-0.16208879145984	4.17635353586497	0.232584700364144	0.819132933028802
AT5G19650	-0.579926043929655	-0.0633185592424072	0.232615578695762	0.819132933028802
AT5G11790	0.193604979212981	6.02692374680654	0.232633597554359	0.819132933028802
AT5G53330	0.178896898442589	5.09579399009513	0.232745021833974	0.819251962996923
AT1G49920	-0.844319103378906	-0.623004710895222	0.232745126245841	0.819251962996923
AT3G29270	-0.125749373844042	4.52059361536781	0.232815002496006	0.819309783714235
AT1G74055	0.362851553817308	2.73582409947272	0.23283928249286	0.819309783714235
AT1G17240	-0.495335674749699	0.908169102441945	0.23293746473358	0.819359840913842
AT4G16600	0.303106888095738	2.59023363163034	0.233014672402217	0.819359840913842
AT1G80790	-0.183336986777938	5.63275160404466	0.23303516111044	0.819359840913842
AT1G48540	0.186845189376487	4.58069252721092	0.23304572425368	0.819359840913842
AT1G09940	0.321716637670206	4.78738951834157	0.23304784432045	0.819359840913842
AT1G47200	-0.12425186229953	5.77300407280029	0.233145629822542	0.819437932932103
AT5G11975	0.880879883082379	-0.769162260768721	0.233186036967163	0.819437932932103
AT2G20290	0.197813985473998	4.84641968291667	0.233186668547967	0.819437932932103
AT5G41330	-0.108048744320365	4.70003127308171	0.233294104916036	0.819452168816849
AT1G15420	-0.26001649393167	4.61015943056136	0.233318936507569	0.819452168816849
AT1G56630	0.362128546612881	3.37387105427573	0.233327000710102	0.819452168816849
AT3G57790	-0.140057663902076	4.54075681246855	0.233346206034227	0.819452168816849
AT3G15680	-0.345752264848381	3.6079874573551	0.233398981233235	0.819500986571923
AT5G44575	1.54230173523665	-0.64903637179035	0.233459245416831	0.819576078706448
AT5G02650	0.285618773460295	1.94925601190268	0.233595614441917	0.819617106966054
AT1G76020	0.249837668101423	3.45500905081209	0.233608644969876	0.819617106966054
AT1G66200	0.43676416366937	9.33499589177955	0.233667936711239	0.819617106966054
AT5G23530	0.249874226879495	5.98416002250267	0.233679767099606	0.819617106966054
AT5G20730	0.151928372715601	6.53180802018853	0.233690357998378	0.819617106966054
AT3G49420	-0.27743893061646	2.5885445279231	0.233704209002085	0.819617106966054
AT4G17740	0.363593421713869	3.00162409847004	0.233798803038557	0.819757040323944
AT2G01330	-0.187157290885823	3.06353066303694	0.233821881479431	0.819757040323944
AT3G48520	0.417185576146695	3.60896071460579	0.233890741099394	0.819862107269094
AT5G05990	-0.235807470875231	3.13440886340362	0.233930385690321	0.819864748252312
AT1G35530	0.192412747344253	2.6824036059164	0.234048341886268	0.819905657834531
AT4G14340	0.146253731447261	5.46441557485733	0.234082887844257	0.819905657834531
AT3G07500	-0.326003016339205	0.698260902519136	0.234171841570692	0.819905657834531
AT1G24040	0.211458582128004	3.27094113743543	0.234385885928155	0.819905657834531
AT4G34500	0.216879114664287	5.05900105259095	0.234406024725551	0.819905657834531
AT2G41945	-0.172260003713848	3.66367222891216	0.234406960295271	0.819905657834531
AT5G59290	0.186905063662199	7.50256664124874	0.234419810709255	0.819905657834531
AT2G01060	-0.101400661087594	5.49654780780231	0.234441756932292	0.819905657834531
AT5G22250	-0.534852154976709	1.45082061229872	0.234454235041702	0.819905657834531
ATMG00660	-0.434746497469595	3.08009661612228	0.234455141462189	0.819905657834531
AT5G16860	-0.46167474461229	1.44166675556247	0.234494360917915	0.819905657834531
AT1G77400	0.464932723974028	1.50167298320509	0.234547287303173	0.819905657834531
AT2G31650	0.18610872390236	3.69072175157329	0.234587011482539	0.819905657834531
AT1G18800	-0.211063125189519	5.64608432602579	0.2346194324116	0.819905657834531
AT2G17820	0.22507766312787	5.52695819421497	0.234626017106807	0.819905657834531
AT4G20760	0.351823007724113	2.83757218896273	0.234659698476117	0.819905657834531
AT3G52450	0.356271100333469	4.47796336960397	0.234688005804011	0.819905657834531
AT1G15670	-0.332301866314235	6.43457071313122	0.234714414489577	0.819905657834531
AT1G71760	0.490095345197548	-0.0322444653320835	0.234755990155697	0.819905657834531
AT5G64300	0.229296954410235	5.91615625440109	0.234761166248491	0.819905657834531
AT2G23380	-0.141740307650234	5.36683759704879	0.234786756229167	0.819905657834531
AT3G22520	-0.10955876433285	5.30780627531285	0.234797706766617	0.819905657834531
AT5G19730	0.251573334614258	4.81554978845451	0.234863422942113	0.819931579665794
AT1G23050	-0.349244114236315	1.67610273525617	0.234882918723103	0.819931579665794
AT3G54650	-0.147246945564152	5.71173674248404	0.234932480473783	0.819968811401957
AT2G40140	0.21558945872249	6.41380363599271	0.235100858369416	0.82042065805093
AT5G23550	-0.151439856552511	3.95630051260688	0.235228349628691	0.820466490750909
AT5G20170	0.119413066105843	4.07374673327367	0.235231952702384	0.820466490750909
AT4G24460	0.213436319693391	2.84725857079621	0.235239366246207	0.820466490750909
AT5G05880	0.159282309091146	4.33558519770954	0.235269671106173	0.820466490750909
AT5G51410	0.104031744172507	5.31627014885971	0.23543636222993	0.820860780444533
AT2G01070	-0.0998855403139656	5.04176064766029	0.235460610945785	0.820860780444533
AT2G15690	-0.226746216786068	4.59728489863667	0.235503073610921	0.820873064615052
AT4G24275	-0.228718237204147	3.8718367578322	0.23576656031484	0.821655622085823
AT5G09443	-0.259309986460101	2.33021037850641	0.235904380081507	0.822000039090619
AT1G62810	0.219821800295509	5.67902711019049	0.23602235233292	0.82215369254202
AT1G32210	-0.167582150133758	5.74727681671939	0.23605094395629	0.82215369254202
AT1G24267	-0.0959146301625831	5.19036833653689	0.236100672141623	0.82215369254202
AT5G56680	-0.185494010570044	6.58028189403943	0.23613262147764	0.82215369254202
AT5G44050	0.648614576066619	1.62683925488848	0.236143475562921	0.82215369254202
AT4G03250	-0.196220401196555	2.86396112972966	0.236363030264763	0.822636828297668
AT1G70670	0.238026116063785	4.87282782922097	0.236405361837094	0.822636828297668
AT5G11580	0.146388056628892	4.90800297467193	0.236447659763322	0.822636828297668
AT3G23090	0.30050194540522	6.74208444892327	0.236514723329869	0.822636828297668
AT2G33980	-0.236504198134963	2.13282580162913	0.236564574129893	0.822636828297668
AT4G16750	0.431677477872042	2.16502593609812	0.236575715717566	0.822636828297668
AT5G09350	0.135165214107887	4.04476919403764	0.236626344720696	0.822636828297668
AT4G26510	0.151917146541415	4.65617462170499	0.236671055272231	0.822636828297668
AT3G25590	-0.310722050985699	2.31409113444341	0.236686913148425	0.822636828297668
AT4G13800	-1.12080890775702	-2.98607012515615	0.236716243763495	0.822636828297668
AT3G17609	-0.143976566059306	5.08894376170319	0.23683920193171	0.822636828297668
AT3G22320	-0.123301121564672	5.80898978794565	0.236849649450724	0.822636828297668
AT3G17420	0.35803019121319	6.2572738459343	0.236893466433169	0.822636828297668
AT1G61350	-0.124453906897716	3.98912368525214	0.236914639161072	0.822636828297668
AT1G75220	0.267293303973673	6.57048859264335	0.237110038870831	0.822636828297668
AT3G57390	0.154483858024707	3.37831262374572	0.237139826606145	0.822636828297668
AT4G30845	0.626654740283162	-0.2168437017191	0.237192966085943	0.822636828297668
AT2G33550	-0.267189576870361	4.55430952911838	0.237246510981792	0.822636828297668
AT1G03530	-0.270611605983386	4.33362195855353	0.237253933111834	0.822636828297668
AT4G32060	0.152481398691839	7.1121496441079	0.237259874566405	0.822636828297668
AT3G46560	-0.236906734163962	5.57028484158154	0.23733790279453	0.822636828297668
AT1G08940	0.196971202560638	4.22190633873529	0.237403366604626	0.822636828297668
AT5G55090	0.387713193862784	1.92188671331232	0.237426356991481	0.822636828297668
AT3G14463	0.500234243711325	-0.696145456318225	0.237441138920707	0.822636828297668
AT4G13230	0.733131579858022	-1.0960067225791	0.237470194783727	0.822636828297668
AT1G03750	0.115107250601812	3.90666911412521	0.237488213938947	0.822636828297668
AT3G15730	0.136606901874883	9.455463783628	0.237492280764069	0.822636828297668
AT1G01220	0.102064820913094	4.94917652193435	0.237492490236989	0.822636828297668
AT3G47030	-0.383839771967382	0.548089279098426	0.237501162138663	0.822636828297668
AT2G12461	-0.420310639657961	0.221869084994057	0.237551029960258	0.822636828297668
AT5G01580	0.761398580707797	-0.592349165536072	0.237559110971721	0.822636828297668
AT2G22750	-0.514815652650871	0.560417872400668	0.237567201239668	0.822636828297668
AT1G52565	0.30908226057783	1.97191900051705	0.237569992442304	0.822636828297668
AT3G44753	-0.387710633098809	1.38543767963702	0.237744145851947	0.822787413129593
AT1G71865	0.225453006836402	2.5535717340657	0.237839829800723	0.822787413129593
AT5G19600	-0.384636820723919	5.6854671647992	0.237857595368471	0.822787413129593
AT3G07570	0.220364561373548	5.75575078969807	0.237873667827048	0.822787413129593
AT1G34315	-0.296925319132907	3.79723778856664	0.237900184620914	0.822787413129593
AT3G25030	-0.194516455422972	2.82228239635043	0.237908699123528	0.822787413129593
AT4G29520	-0.2544441233409	5.1047681014542	0.237952739731428	0.822787413129593
AT2G26430	-0.128328500717817	5.3323344866983	0.23798959224593	0.822787413129593
AT2G32550	1.0086614297428	0.0738471793701112	0.23799913412491	0.822787413129593
AT5G42050	0.214213525215077	7.35223604603427	0.238037108354085	0.822787413129593
AT1G14720	0.233446859086286	4.96029940547239	0.238051985860637	0.822787413129593
AT1G12100	-0.523858116330756	-0.505948920658428	0.23812665169423	0.822787413129593
AT5G19025	0.221416483190045	2.17917077438028	0.238137575002264	0.822787413129593
AT4G28790	-0.686443280129784	0.599670307099408	0.238159897296939	0.822787413129593
AT1G08580	-0.217101491570125	4.81101386309801	0.238240946798522	0.822871321374278
AT3G01370	0.262735904496149	4.6789793493981	0.238384269720911	0.822871321374278
AT5G10050	-0.148648357739184	4.22738821839627	0.238392169700509	0.822871321374278
AT5G61340	0.299376187758263	6.83838282967968	0.23839747213845	0.822871321374278
AT2G20490	-0.247955799527202	5.73920521730266	0.23841108026629	0.822871321374278
AT5G47870	0.122742008591709	4.98951636876896	0.238418387692903	0.822871321374278
