C91	C92	C93
285	330	225
2	0	0
0	0	0
0	0	4
0	0	0
383	520	447
398	356	430
616	813	804
0	0	0
17	0	28
8	0	37
166	220	193
0	0	0
91	108	100
113	104	91
6	8	6
0	2	1
0	0	0
14	13	11
3	0	1
2	0	2
611	708	514
0	1	0
0	0	0
515	580	517
19	44	27
0	0	0
54	0	75
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
80	0	53
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
80	165	143
73	116	398
8	7	3
0	0	0
85	45	47
53	44	33
0	0	2
0	0	0
0	6	6
5	3	5
431	577	476
450	640	512
93	57	60
113	63	141
3	2	2
326	365	292
0	0	0
6	9	1
0	0	0
0	0	3
0	0	0
0	0	0
10	1	13
9480	27585	26061
0	0	0
2	0	0
0	0	0
0	0	0
23	9	2
0	0	0
8	3	3
0	0	0
1	1	3
1	0	0
46	22	10
47	47	45
71	96	52
30	42	21
305	296	262
0	0	0
0	0	0
0	0	0
0	0	0
1080	1509	1216
0	0	0
188	146	107
1881	2581	2230
1249	1554	1351
764	668	621
1364	1353	1155
116	50	65
6	5	7
57	60	53
4	0	1
0	0	0
0	0	0
0	1	0
0	0	0
0	1	0
0	0	1
0	0	4
128	158	136
0	0	0
4	0	0
4485	4164	3068
0	0	0
14	10	20
82	125	85
0	0	0
1	2	0
1708	1193	1126
1	0	0
0	0	0
102	71	110
6	2	1
0	0	0
0	0	0
176	226	197
0	0	0
0	0	0
0	0	0
79	52	63
4	11	7
1779	2086	1814
494	591	433
63	90	61
0	0	0
14	6	3
277	307	223
0	0	0
0	0	0
0	0	0
1	12	1
63	55	55
0	0	0
1	2	28
0	0	0
343	452	388
372	655	413
1	1	2
0	0	0
0	0	0
0	0	0
0	0	0
616	633	532
0	0	0
0	0	0
169	189	156
0	0	0
67	60	35
16	10	3
0	0	0
155	130	108
3	5	4
0	0	0
0	0	0
773	1024	895
185	209	189
7	12	17
1641	2418	1809
9	13	11
140	128	174
0	0	0
735	956	935
64	49	50
1542	1164	1625
915	1489	1341
0	0	0
0	0	0
365	462	351
104	68	66
121	110	121
9	8	12
0	0	1
740	670	541
352	324	236
50	55	39
0	0	0
424	497	393
2503	2963	2354
25	9	15
135	80	98
0	0	0
0	0	0
764	1004	753
217	245	186
599	1095	493
157	137	70
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
679	633	393
0	0	0
0	0	0
8	2	3
0	0	0
0	0	0
0	0	0
0	0	0
131	200	186
0	0	0
0	0	0
1	0	2
48	49	71
0	0	0
5	5	3
0	0	0
0	0	0
0	0	0
0	0	0
10	56	15
2	0	0
0	2	0
0	0	0
0	0	0
0	0	0
34	37	15
1	0	1
32	29	29
57	51	46
0	0	0
0	0	0
0	0	0
0	0	0
27	33	18
352	375	292
0	0	0
0	0	0
0	0	0
311	398	264
38	77	67
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
78	148	98
0	0	0
0	0	0
0	1	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
291	323	331
0	1	0
21	21	23
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
4	22	10
0	0	0
0	0	0
600	461	374
0	1	0
0	0	0
0	0	0
0	0	4
0	0	1
210	206	123
0	0	0
399	442	321
7430	14138	10219
0	0	0
0	0	0
0	0	0
0	0	0
1	3	4
0	0	0
0	0	0
0	1	0
0	0	0
2	10	1
0	0	0
0	0	0
0	0	0
15	11	9
0	0	0
0	0	0
0	0	0
0	0	0
0	1	3
10898	17582	15140
0	0	0
2	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
162	207	138
45	36	35
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
275	475	361
0	0	0
136	285	356
18	57	45
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	1	0
312	313	300
444	574	483
0	0	0
18699	42990	45801
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
62	39	36
1552	2313	1825
375	333	306
1	2	0
276	290	231
22	30	16
168	163	124
54104	140916	94588
585	459	420
0	0	0
3648	5140	4522
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
299	310	276
0	0	0
0	0	0
0	0	0
1309	1107	962
53	71	51
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
214	236	182
0	0	0
358	362	266
0	0	0
352	344	269
251	211	164
0	0	0
0	0	0
9	13	14
0	0	0
0	0	0
0	0	0
1127	1245	967
0	0	0
1	0	0
52	19	35
0	0	0
11	9	5
93	88	63
0	0	0
0	0	0
0	0	0
0	0	0
526	534	442
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	4	3
0	0	0
110	116	93
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
320	764	794
329	362	273
870	1397	1183
713	1178	861
583	616	501
0	0	0
0	0	0
250	181	147
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3893	5000	3781
0	0	0
0	0	0
0	0	0
0	3	0
1	1	0
0	0	0
0	0	0
0	0	0
414	511	460
0	0	0
0	0	0
0	0	0
277	339	271
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
537	437	429
0	0	0
185	160	171
0	0	0
0	0	0
0	0	0
0	0	0
15	18	24
0	0	0
577	462	371
1395	1594	1252
853	748	597
0	0	0
0	0	0
0	0	0
630	802	683
0	0	0
0	0	0
207	193	140
0	0	0
0	0	0
219	101	389
413	394	354
0	0	0
161	150	95
695	901	852
2749	2502	2116
0	0	0
0	0	0
0	0	0
13	11	6
0	0	0
1	3	13
0	0	0
0	0	0
0	0	0
37	77	79
0	0	0
0	0	0
273	181	178
24	63	26
0	0	0
0	0	0
353	479	349
0	0	0
642	504	495
0	0	0
0	0	0
3937	3452	3091
30	16	39
417	330	332
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
758	920	715
4160	4409	3982
0	0	0
0	0	0
21	16	15
0	0	0
0	0	0
379	286	236
153	139	108
0	0	0
0	0	0
537	819	678
1391	1957	1407
0	0	0
54	52	46
0	0	0
0	1	0
0	0	1
0	0	0
28	32	28
0	0	0
2	0	0
232	262	256
0	0	0
29	38	6
0	0	0
59	62	42
977	880	1731
1000	990	801
56	67	48
2660	2439	1819
1667	1916	1498
0	0	0
1	1	1
0	0	0
193	186	160
63	74	81
0	0	0
254	389	340
15	10	11
0	2	0
2	1	0
0	0	0
408	368	348
12	11	8
0	4	4
0	0	0
0	0	0
22	28	30
0	0	0
708	782	729
0	0	0
0	1	0
132	245	188
348	349	245
0	0	0
542	688	660
0	0	0
811	1024	1134
0	0	0
0	0	0
0	0	0
0	0	0
825	541	521
687	669	522
139	136	121
205	171	155
352	220	424
4	1	0
0	0	0
0	0	0
536	616	513
258	307	306
103	105	72
12	7	11
12	15	12
4	1	2
0	0	0
45	39	20
33	20	28
29	29	25
0	0	0
688	728	645
350	476	487
91	71	114
110	80	76
1636	1113	1018
35	71	55
0	12	9
0	0	0
0	0	0
0	0	0
1	0	2
0	0	0
1	0	0
4	7	11
3	3	2
17	18	24
0	0	0
0	0	0
1	1	1
3	2	3
6	8	3
0	0	0
0	0	0
0	0	0
243	301	280
0	1	0
0	0	0
273	273	227
30	13	4
56	25	5
80	39	166
289	183	367
4	5	2
0	0	0
0	0	0
0	0	0
0	0	0
144	185	142
2	0	0
0	0	0
24	21	19
39	0	47
0	0	0
2049	2860	3966
5	0	0
875	1631	1725
72	69	53
2320	1580	1475
427	553	378
34	32	44
1285	1563	439
527	862	665
46	85	72
704	792	585
0	0	0
4	2	2
387	352	260
2	2	1
13	24	13
0	0	0
0	0	0
11	0	19
0	0	0
1479	1484	931
1	0	0
5	3	7
0	0	0
1607	1770	1385
0	0	0
0	0	0
346	404	295
0	0	0
216	163	157
408	469	424
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
103	136	127
0	0	0
15	17	24
0	0	0
8	22	20
39	50	15
1149	1525	1164
1340	2043	1643
0	0	0
47	126	90
26	95	83
157	189	171
225	576	429
53	58	59
0	0	0
70	52	51
44	27	36
107	144	105
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	2	2
1	0	1
0	0	0
0	0	0
46	61	41
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
97	84	70
1	0	1
991	1573	1074
3	2	0
68	44	31
445	551	499
738	951	804
4	3	4
709	1186	755
0	0	0
511	837	707
49	47	34
0	0	0
0	0	0
0	0	0
0	0	0
197	191	132
0	0	0
970	975	719
0	0	0
1359	2507	2239
5	5	3
88	145	104
189	188	141
0	0	0
172	142	108
0	1	0
452	390	378
1310	1286	1187
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
557	717	639
116	204	191
939	993	818
0	0	0
0	0	0
13	13	17
29	25	21
3	1	2
50	38	46
175	158	143
203	207	204
0	0	0
0	0	0
715	599	591
0	0	0
0	0	0
0	0	0
0	0	0
22	24	12
0	0	0
119	190	153
2813	2771	2381
271	220	227
0	0	0
1047	1400	1238
1244	1265	1166
43	45	25
2638	2480	2193
2228	1711	1427
0	0	0
2156	2523	2104
0	0	0
0	0	2
0	0	0
3	1	0
262	205	198
13	7	5
0	0	0
0	0	0
1756	1490	1022
0	2	0
4	10	8
0	0	0
13	11	7
271	255	178
2	3	0
192	253	179
0	0	0
0	0	0
320	253	213
573	585	415
0	0	0
7	7	7
0	1	1
0	0	6
0	7	7
17	41	32
393	638	693
836	1204	907
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
728	550	479
368	852	471
0	0	0
0	0	0
26	154	130
0	1	6
1	4	3
0	0	0
17	121	97
0	0	0
0	0	0
36	92	71
1	2	4
10	19	22
1225	1052	889
1184	1566	1153
413	701	538
545	587	427
0	0	0
4	4	6
42	36	54
149	184	114
1603	2111	1613
2	2	1
88	72	141
173	198	180
0	0	0
238	250	211
799	648	547
0	0	0
0	2	0
81	73	81
0	0	0
828	988	824
768	1166	800
178	171	208
3	1	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	1
0	0	0
1	0	2
0	0	0
0	0	0
407	566	514
41	33	54
213	342	428
93	93	74
67	85	73
0	0	0
0	0	0
58	63	42
4	0	5
5	5	1
179	450	290
503	651	591
46	83	71
204	324	285
31	63	54
15	22	17
1201	918	918
0	5	7
17	43	27
0	0	0
314	24	617
181	184	170
9	43	37
40	88	80
364	452	400
1057	1373	1086
0	0	0
0	0	2
1011	1087	820
3	3	0
0	0	0
0	0	0
0	0	0
95	53	55
0	0	0
21	29	10
32	56	49
186	328	190
0	0	0
298	316	269
226	334	277
351	199	227
92	60	68
0	0	0
800	836	565
319	276	269
228	270	207
89	76	82
2	0	0
915	1276	1001
0	2	2
183	193	171
0	0	0
37	22	27
144	267	243
14	35	19
401	537	454
272	50	611
175	242	200
6	12	10
4	5	4
0	0	0
92	136	101
258	258	207
0	0	1
0	0	0
0	0	0
391	794	453
0	0	0
0	0	0
26	25	7
0	0	0
377	518	459
0	0	0
0	0	0
533	821	610
424	581	480
0	0	0
196	2	394
0	0	0
0	0	0
53	6	75
20	2	50
7	0	0
163	155	128
639	885	909
0	0	0
4	5	0
3	1	1
11	8	2
0	1	0
8	6	4
97	52	57
3789	3166	2893
397	475	356
2380	1651	1376
98	104	50
304	277	195
0	0	0
157	183	147
0	0	0
0	0	0
1208	1640	1404
122	2	166
0	0	0
126	54	103
254	254	206
292	117	770
0	0	0
4	1	2
127	89	70
234	392	394
439	317	272
2175	1941	1558
45	44	47
0	0	0
144	105	93
327	350	354
88	50	94
157	117	112
38	15	24
0	1	0
350	380	309
32	29	54
473	560	526
822	785	698
165	151	123
172	228	157
156	28	244
1	1	0
554	770	697
2	2	3
179	190	129
394	421	329
155	135	104
329	296	284
55	71	52
6	6	11
1545	2419	1832
7	8	3
0	0	0
48	161	104
10	1	21
37	44	25
83	132	112
288	442	334
242	249	211
465	412	382
1230	1421	1233
1	1	0
135	255	166
42	30	13
443	513	380
330	290	292
22	38	25
214	239	243
117	119	115
0	0	0
1076	1005	841
1078	1197	992
0	0	0
401	342	342
194	208	178
214	264	217
425	545	391
2	0	2
0	0	0
202	305	240
323	276	269
493	606	498
2791	2924	2770
5	12	4
113	153	122
386	357	318
0	0	1
118	126	114
1639	2201	1753
0	0	0
665	815	669
251	272	271
95	186	155
507	671	477
309	386	242
0	0	0
496	403	429
810	1011	713
130	165	123
0	2	0
3892	4825	4405
214	194	124
142	122	81
1339	1587	1235
85	102	98
187	161	118
158	87	76
1	0	0
716	720	573
494	719	533
0	2	0
175	6	454
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
286	258	235
0	0	0
0	0	1
0	0	0
0	0	1
43	63	37
147	68	100
183	206	163
0	0	0
2	3	12
0	0	0
5	1	0
0	0	0
36	0	102
25	5	48
1	0	2
283	301	233
0	0	0
3154	3709	2856
26	68	66
0	1	0
68	82	150
13	37	48
129	160	154
4394	8155	5938
0	0	0
1005	1026	791
172	153	106
493	440	363
63	87	67
90	10	171
108	57	53
875	815	695
110	78	85
150	222	233
49	20	84
160	178	156
0	0	0
45	21	20
0	0	0
0	0	0
31	35	20
205	164	189
0	0	0
37	24	20
0	0	0
82	178	160
0	0	0
3325	5282	3743
47	22	24
44	65	48
3275	2694	3007
228	232	205
4	4	3
183	196	188
27	24	12
155	149	154
1	2	0
0	0	0
0	0	0
121	56	57
745	627	612
0	0	0
1199	1290	1092
1007	1144	1309
36	45	38
517	432	353
5	0	21
246	162	282
272	76	205
0	0	0
1099	1195	935
1133	1545	1364
17	17	8
0	0	0
0	0	0
1020	1195	982
3	1	5
145	125	135
93	93	71
338	370	257
49	25	32
4	5	10
1	2	3
0	0	0
743	832	593
2487	2051	1886
420	604	452
1037	1184	1036
50	54	38
29	35	49
6247	4546	4085
40	127	114
0	0	0
0	1	0
52	60	37
100	93	76
4983	8057	7215
205	174	132
9298	6224	5670
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
290	336	272
22	12	14
479	596	559
57	102	76
961	614	591
299	275	233
0	0	17
0	0	0
393	738	640
0	3	0
406	326	393
31	28	15
0	4	0
0	0	1
148	107	194
91	57	58
374	234	243
0	0	0
155	141	108
0	0	0
225	472	321
659	636	594
0	2	0
225	172	155
295	178	167
16	3	27
0	0	0
144	156	130
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
776	910	670
121	117	93
213	365	289
0	0	0
669	934	744
165	349	200
130	212	175
64	28	27
707	703	627
88	106	113
106	66	42
113	80	85
955	732	676
0	0	0
0	0	0
0	0	0
535	399	401
0	1	0
1553	2238	1692
557	480	479
32	32	20
0	0	0
426	563	399
0	1	0
125	113	65
0	0	0
0	1	0
466	370	398
3	1	0
0	1	3
604	981	742
352	392	293
1580	1522	1204
0	0	0
0	0	0
22	20	14
225	221	170
138	131	88
134	185	159
81	60	45
641	645	642
11	11	12
964	678	692
130	261	189
11	19	9
80	30	42
4	1	1
1286	1168	1045
2	1	0
204	128	142
121	101	84
61	23	24
0	0	0
221	243	187
0	0	0
371	528	583
0	0	0
635	921	448
447	723	551
0	1	0
804	1151	970
693	576	428
15	12	11
10	9	14
95	79	80
244	356	309
242	258	196
128	191	153
880	1032	890
331	436	381
101	60	44
13	12	17
0	0	0
9927	7371	6385
42	47	37
0	0	0
33	64	70
909	1281	961
0	0	0
0	0	0
567	1909	1695
0	1	4
0	0	0
752	638	483
1386	1538	1160
213	322	267
0	1	0
15	23	19
31	25	16
228	213	147
59	57	129
462	523	468
320	321	214
0	0	0
68	63	44
150	161	148
34	48	34
0	0	0
53	87	66
33	39	46
35	45	30
9	17	11
9	5	10
6	3	5
89	109	49
0	0	0
25	27	43
693	920	719
63	91	76
127	83	73
244	196	225
0	0	0
59	73	81
28	0	33
51	75	61
37	28	21
343	562	428
1	0	0
0	0	0
0	0	0
0	0	0
1	0	0
226	236	184
458	768	651
541	513	457
4716	5525	4480
0	0	0
968	1007	819
2	4	1
190	231	319
3	1	1
30	35	17
33	31	23
187	163	110
27	27	25
0	0	0
14	24	18
16	28	21
87	25	206
1573	2068	1618
0	0	0
0	0	0
290	306	235
828	913	810
0	0	0
329	311	257
77	50	136
4	0	12
0	0	0
2628	3246	2606
3	2	7
322	276	225
0	0	0
0	0	0
0	0	1
246	330	313
624	829	569
241	209	215
0	0	0
397	460	372
0	0	0
1515	1332	1150
0	0	0
93	83	104
876	936	787
217	190	97
0	0	0
11	28	23
0	0	0
0	0	0
1211	2459	2396
27	21	43
0	0	0
0	0	0
39	64	34
18	18	8
428	425	375
222	160	203
41	68	43
0	0	1
102	130	104
918	377	1930
14	8	7
25	11	14
596	1042	913
147	175	136
1	0	0
114	111	84
31	49	39
123	113	112
61	39	31
202	230	204
12	13	5
0	0	0
167	153	119
568	771	710
117	125	105
0	0	0
83	82	30
0	3	0
366	603	582
2	12	1
259	234	166
1317	1738	1386
23	38	7
0	0	0
527	676	480
794	557	573
0	0	0
109	63	70
284	366	305
1140	1207	983
33	14	38
48	51	48
0	0	0
0	0	0
50	24	41
93	141	134
403	391	388
220	316	200
689	868	682
682	1151	847
206	194	228
0	0	0
124	125	134
1755	2150	1902
4	5	3
0	0	0
74	111	78
0	1	0
1	0	2
0	0	0
8	22	6
95	57	71
25	35	29
1677	1977	1523
444	645	536
1765	1474	1371
0	0	0
1038	909	751
508	328	378
110	85	62
14	25	28
1032	1072	941
115	78	59
25	33	22
552	1373	1164
30	92	81
405	782	646
81	180	138
0	0	0
1864	2569	1928
0	0	0
11	26	27
356	496	377
0	1	2
0	0	0
31	12	14
134	23	262
217	271	241
312	441	346
107	63	66
1267	1658	1331
50	55	42
237	197	203
2	1	1
249	266	167
56	17	164
668	923	703
127	101	109
139	499	404
3109	5321	4384
5	20	22
26	68	70
579	676	558
0	0	0
990	637	1287
526	574	451
656	782	625
1126	1648	1296
499	582	486
0	0	0
1	0	0
363	381	338
51	108	64
1064	907	884
28	39	43
0	0	0
0	0	0
0	0	0
201	222	130
720	559	552
2420	4901	4040
1000	709	689
48	41	36
6	3	8
1089	1676	1289
198	198	228
224	187	176
3786	2660	2373
0	0	0
0	0	0
362	240	507
664	960	686
2474	3706	2881
1070	1213	971
305	323	330
73	54	91
1360	1369	998
225	362	286
17	6	36
694	959	701
415	605	622
77	77	90
116	146	93
3236	3070	2573
82	71	75
25	72	66
2	1	0
336	343	316
175	225	180
0	0	0
0	0	0
0	0	0
348	400	357
0	0	0
363	236	226
13	6	4
145	125	124
3201	5134	4349
31	27	34
51	101	77
0	0	0
0	1	0
675	704	574
292	313	256
137	174	128
2	3	0
200	170	131
1	0	1
118	70	50
997	1055	852
0	2	0
0	0	1
1	0	0
3305	2693	2448
281	195	360
100	70	90
0	1	0
242	171	157
61	51	41
381	427	310
1674	2061	1771
190	208	153
550	654	549
568	532	633
822	1128	932
1319	1840	1496
184	170	116
0	0	0
232	256	218
0	0	0
371	547	300
4067	4431	3825
3	1	5
0	0	0
0	0	0
228	214	243
0	0	0
0	0	0
352	411	505
450	695	761
416	175	495
182	133	121
412	791	648
134	156	119
446	697	547
3	7	5
295	456	314
135	240	214
1567	1810	1441
253	393	285
0	0	0
595	498	301
0	0	0
0	0	0
784	748	672
0	0	0
68	41	44
4	1	3
0	0	0
0	0	0
5	3	9
0	1	5
12	14	14
10	10	13
5	4	10
1487	1757	1424
9	8	12
0	0	0
203	240	153
2098	1369	1244
8551	6744	5983
4	11	2
0	0	0
47	63	49
263	318	223
0	0	0
135	103	85
718	749	676
576	561	445
72	83	57
0	0	0
1	1	0
219	479	468
6	2	33
0	0	0
1594	1657	1453
0	0	0
0	0	0
406	652	591
0	0	0
98	190	110
181	193	179
294	232	230
0	0	0
9	9	3
0	0	0
2	6	4
125	193	212
1780	2600	2190
1	1	0
45	185	139
0	0	0
524	567	596
2398	3025	2261
110	107	73
2	3	0
335	311	353
2753	3660	3485
748	720	563
240	283	281
111	90	69
368	292	179
774	939	890
18152	16890	16473
555	467	376
0	0	0
320	332	320
0	0	0
1154	804	891
0	0	0
0	0	0
0	0	0
2233	2736	2276
197	306	243
67	72	55
0	0	0
0	0	0
6739	4803	4325
330	453	377
5	3	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
367	426	329
1026	1081	766
1695	1644	1378
247	350	311
58	19	90
0	0	0
38	64	55
0	0	0
10	9	4
21	23	14
1264	1554	1263
698	592	559
7	7	13
178	197	112
48	29	40
397	651	519
0	0	1
270	239	205
443	411	269
0	0	3
3570	4704	6732
294	325	278
54	55	167
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
11	9	11
201	168	155
0	0	0
277	330	339
0	0	0
315	448	415
59	41	25
10	9	2
127	133	89
278	218	206
380	416	432
211	164	168
225	324	311
24620	48308	39656
5608	4011	3709
154	129	122
44	22	27
0	0	0
0	0	0
1520	682	1716
10	3	46
3096	4999	5054
128	208	185
1154	1083	988
464	653	817
1248	1452	1179
7	10	16
0	1	3
457	442	470
0	0	0
144	100	160
296	384	263
1169	1049	971
6	33	37
0	0	0
1	0	2
7	16	9
993	1204	834
0	0	0
742	865	613
565	436	364
0	0	1
329	204	200
1210	1510	1113
57	44	48
4	6	6
129	135	143
1087	1246	1008
70	2	85
1643	1552	1280
4623	3321	2989
612	482	413
412	387	337
0	1	0
0	0	0
435	784	691
0	0	0
9	13	9
182	312	222
0	2	1
31	52	35
7	16	6
162	141	126
38	41	50
4920	3433	3481
298	267	206
2567	2072	1901
162	98	113
0	0	0
197	194	323
347	487	376
104	94	77
216	250	244
128	143	100
0	0	0
539	704	574
1745	1585	1435
2871	3329	2413
188	245	159
888	1039	1047
160	261	214
529	695	472
615	1265	955
493	58	789
30	24	11
0	0	0
0	0	0
684	529	456
0	3	0
133	129	129
97	43	79
4	2	0
430	560	428
1059	1105	1070
68	54	62
288	319	273
875	958	817
21	18	11
30	25	15
338	312	250
253	187	147
917	1007	810
184	181	178
681	464	847
768	952	955
931	1191	880
0	0	0
459	487	353
971	959	667
123	147	102
0	0	0
1213	1085	1023
470	474	413
593	851	607
1	9	12
409	317	203
9	7	4
556	544	505
582	713	825
73	70	70
507	532	526
348	406	312
250	199	191
2012	2333	1776
0	1	1
319	520	306
208	243	133
1145	1459	1129
0	0	0
0	0	0
24	35	32
317	363	344
1394	1071	852
540	595	515
0	0	0
0	0	0
1643	2245	2384
0	0	0
25	19	41
1	2	0
1	6	1
0	0	0
1689	1834	1451
0	0	0
825	575	558
0	0	0
7658	29389	29059
3646	13798	13910
1335	786	928
222	225	189
1249	2008	1558
9	6	2
178	148	111
1114	845	828
943	1021	701
1600	1359	1536
1592	1688	1389
839	1212	924
522	512	455
0	0	0
133	79	101
461	358	300
1	0	0
412	364	295
572	449	386
1412	1272	1035
0	0	0
680	674	587
0	0	0
220	165	154
485	595	486
0	0	0
6	4	3
851	780	634
60	80	88
239	177	192
28	4	121
0	0	0
0	0	0
613	871	646
370	489	445
618	852	667
115	316	245
1547	2009	1515
483	65	1196
456	468	507
107	113	69
1171	1056	1116
0	0	0
82	83	72
0	0	1
327	515	426
3352	3164	2345
140	107	80
210	176	170
151	236	227
431	368	297
386	393	350
581	430	396
1634	1863	1505
303	313	234
130	116	133
432	574	492
286	296	217
411	586	486
184	132	129
25	44	39
0	0	0
2	0	9
259	240	367
21	0	72
338	373	297
200	480	424
0	0	0
692	511	446
667	477	445
2	1	3
0	0	0
177	133	109
3	0	1
139	137	149
1150	3544	2944
0	0	0
0	0	0
0	0	0
0	0	0
72	42	128
0	0	0
0	0	0
428	549	493
1115	1410	975
3450	2449	2174
52	69	42
19	19	11
0	0	0
420	608	490
0	1	0
144	26	272
413	269	208
206	170	126
1088	1152	1160
335	263	194
412	364	339
1	0	2
51	73	38
463	257	280
2713	2904	2526
372	364	353
977	1002	834
7743	8432	8003
554	717	529
891	874	766
169	308	233
672	847	670
0	0	0
0	0	0
122	119	103
5	1	9
546	338	297
0	0	0
0	0	0
0	0	0
7	11	4
768	733	535
0	0	0
264	341	303
0	0	0
0	0	0
13	14	16
283	241	231
0	0	0
0	0	0
14	12	34
0	0	0
0	0	0
0	2	0
198	173	132
286	167	156
3556	5263	4126
1061	882	838
70	13	106
91	110	95
5	2	5
3	3	2
295	184	180
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
67	45	42
23	15	24
5	5	10
117	214	87
210	249	212
0	1	0
1	1	2
1	0	0
0	0	0
239	368	257
3949	2586	2590
156	168	131
2777	3612	2884
0	0	0
0	0	0
0	0	0
799	21	1706
0	0	0
27	31	21
830	1047	837
22	25	18
549	646	488
0	3	2
2	0	0
373	560	438
0	1	0
0	0	0
51	60	62
1	0	0
28	46	50
248	252	233
2	8	0
0	1	1
122	154	115
140	206	220
622	842	765
4	1	4
486	628	468
407	669	660
178	304	231
139	111	230
1959	1606	1706
66	85	79
299	198	266
0	0	0
855	969	896
65	63	83
959	605	550
124	186	142
0	0	0
565	421	469
294	174	206
546	503	397
378	241	244
1694	1928	1635
410	458	498
4807	4480	3911
250	240	208
379	660	537
0	0	1
2308	2789	2326
160	264	243
254	277	259
45	36	31
148	318	244
7531	7133	5798
154	113	86
3	1	6
153	123	111
540	548	762
48	34	30
1786	2716	2256
0	1	1
175	175	149
12	10	7
3824	2565	2344
3	0	1
2274	3472	2581
1772	1419	1308
1	5	4
0	0	0
15	39	31
88	65	55
489	638	569
2	0	0
267	147	178
70	127	92
128	127	83
0	1	0
831	991	814
3	4	0
46	87	69
0	0	0
1064	1123	830
0	1	0
958	803	774
6	24	24
466	367	343
0	0	0
0	0	0
0	0	0
14	9	24
0	0	0
122	96	86
509	470	417
834	926	819
3	10	9
0	0	0
65	50	57
67	58	80
294	313	220
104	58	143
10	8	6
0	0	0
1031	919	855
317	269	237
0	0	1
8	4	4
1	4	0
343	413	311
50	132	122
253	282	214
0	0	0
431	443	413
0	0	0
453	537	462
0	0	0
0	0	0
27	31	7
2	1	0
2	3	2
2599	3102	2440
148	138	120
141	163	142
7	11	13
49	66	53
235	246	215
528	492	369
1569	1780	1398
107	69	60
0	0	0
0	0	0
0	0	0
453	542	363
0	0	0
0	0	0
9	7	14
8	23	12
264	226	169
543	358	808
1	0	0
1	1	0
771	1273	1020
1047	332	2223
1	0	0
755	923	811
0	0	1
161	133	97
113	199	147
145	153	155
641	407	351
660	486	461
1327	1056	722
2050	2670	2478
501	460	409
2	0	0
618	715	575
0	0	0
1792	1576	1220
463	359	285
55	64	66
0	0	0
304	413	399
0	0	0
255	249	234
510	642	539
0	2	1
0	0	0
0	0	0
4	1	3
129	134	109
0	3	7
44	85	66
4372	2844	2355
79	74	113
50	36	24
393	388	316
86	21	48
37	25	53
51	28	37
0	0	1
421	359	304
563	713	560
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
582	602	463
2952	2503	2095
1360	1632	1267
0	0	0
191	172	164
1058	1623	1432
859	1024	842
0	1	0
501	444	286
101	101	65
0	0	0
120	180	162
116	178	123
0	0	1
340	308	383
0	0	0
0	0	0
3200	4579	3890
704	922	795
14	15	25
4	1	1
364	526	456
1	0	0
0	0	0
0	0	0
678	676	461
205	334	230
491	372	264
19	21	18
0	0	0
8489	13707	14399
891	1430	1082
172	180	187
1400	1559	1158
375	273	320
